image_path,target
../input/data/wrestling/00000363.jpg,20.0
../input/data/weight_lifting/00000303.jpg,19.0
../input/data/motogp/00000491.jpg,13.0
../input/data/wrestling/00000047.jpg,20.0
../input/data/wrestling/00000133.JPG,20.0
../input/data/table_tennis/00000531.jpg,16.0
../input/data/baseball/00000520.jpg,1.0
../input/data/tennis/00000044.jpg,17.0
../input/data/volleyball/00000289.jpg,18.0
../input/data/fencing/00000192.jpg,6.0
../input/data/volleyball/00000687.jpg,18.0
../input/data/swimming/00000503.jpg,15.0
../input/data/shooting/00000432.jpg,14.0
../input/data/baseball/00000308.JPG,1.0
../input/data/basketball/00000132.jpg,2.0
../input/data/boxing/00000112.jpg,3.0
../input/data/chess/00000266.jpg,4.0
../input/data/football/00000134.jpg,7.0
../input/data/cricket/00000431.jpg,5.0
../input/data/wrestling/00000174.jpg,20.0
../input/data/baseball/00000642.jpg,1.0
../input/data/gymnastics/00000695.jpg,9.0
../input/data/badminton/00000507.jpg,0.0
../input/data/ice_hockey/00000426.jpg,11.0
../input/data/fencing/00000409.jpg,6.0
../input/data/table_tennis/00000658.jpg,16.0
../input/data/badminton/00000681.jpg,0.0
../input/data/baseball/00000524.jpg,1.0
../input/data/kabaddi/00000148.jpg,12.0
../input/data/gymnastics/00000514.jpg,9.0
../input/data/ice_hockey/00000546.jpg,11.0
../input/data/weight_lifting/00000588.jpg,19.0
../input/data/fencing/00000606.jpg,6.0
../input/data/volleyball/00000265.jpg,18.0
../input/data/shooting/00000192.jpg,14.0
../input/data/basketball/00000251.jpg,2.0
../input/data/table_tennis/00000180.jpg,16.0
../input/data/gymnastics/00000626.jpg,9.0
../input/data/formula1/00000678.jpg,8.0
../input/data/baseball/00000121.jpg,1.0
../input/data/basketball/00000242.jpg,2.0
../input/data/ice_hockey/00000599.jpg,11.0
../input/data/wwe/00000006.jpg,21.0
../input/data/motogp/00000322.jpg,13.0
../input/data/table_tennis/00000624.jpg,16.0
../input/data/volleyball/00000543.jpg,18.0
../input/data/ice_hockey/00000658.png,11.0
../input/data/football/00000331.jpg,7.0
../input/data/volleyball/00000394.jpg,18.0
../input/data/table_tennis/00000674.jpg,16.0
../input/data/table_tennis/00000216.jpg,16.0
../input/data/weight_lifting/00000389.jpg,19.0
../input/data/motogp/00000388.jpg,13.0
../input/data/gymnastics/00000219.jpg,9.0
../input/data/chess/00000187.jpg,4.0
../input/data/fencing/00000075.jpg,6.0
../input/data/table_tennis/00000128.jpg,16.0
../input/data/formula1/00000520.jpg,8.0
../input/data/gymnastics/00000271.jpg,9.0
../input/data/gymnastics/00000539.png,9.0
../input/data/basketball/00000151.jpg,2.0
../input/data/weight_lifting/00000188.jpg,19.0
../input/data/formula1/00000660.jpg,8.0
../input/data/football/00000130.jpg,7.0
../input/data/gymnastics/00000577.jpg,9.0
../input/data/shooting/00000439.png,14.0
../input/data/gymnastics/00000368.jpg,9.0
../input/data/basketball/00000504.JPG,2.0
../input/data/baseball/00000751.jpg,1.0
../input/data/gymnastics/00000672.jpg,9.0
../input/data/boxing/00000619.jpg,3.0
../input/data/boxing/00000345.jpg,3.0
../input/data/motogp/00000573.jpg,13.0
../input/data/kabaddi/00000248.jpg,12.0
../input/data/weight_lifting/00000480.jpg,19.0
../input/data/gymnastics/00000458.jpg,9.0
../input/data/wwe/00000717.jpg,21.0
../input/data/hockey/00000608.jpg,10.0
../input/data/badminton/00000244.jpg,0.0
../input/data/badminton/00000314.jpg,0.0
../input/data/football/00000737.jpg,7.0
../input/data/gymnastics/00000596.jpg,9.0
../input/data/wwe/00000692.jpg,21.0
../input/data/formula1/00000502.jpg,8.0
../input/data/football/00000471.jpg,7.0
../input/data/football/00000117.jpg,7.0
../input/data/boxing/00000363.jpg,3.0
../input/data/table_tennis/00000733.jpg,16.0
../input/data/boxing/00000532.jpg,3.0
../input/data/formula1/00000544.jpg,8.0
../input/data/badminton/00000791.jpg,0.0
../input/data/gymnastics/00000664.jpg,9.0
../input/data/volleyball/00000126.jpg,18.0
../input/data/volleyball/00000680.JPG,18.0
../input/data/hockey/00000068.jpg,10.0
../input/data/ice_hockey/00000674.jpg,11.0
../input/data/football/00000666.jpg,7.0
../input/data/badminton/00000274.jpg,0.0
../input/data/motogp/00000170.jpg,13.0
../input/data/table_tennis/00000221.png,16.0
../input/data/gymnastics/00000108.jpg,9.0
../input/data/ice_hockey/00000392.jpg,11.0
../input/data/gymnastics/00000680.jpg,9.0
../input/data/boxing/00000643.jpg,3.0
../input/data/chess/00000190.jpg,4.0
../input/data/formula1/00000274.jpg,8.0
../input/data/boxing/00000306.jpg,3.0
../input/data/formula1/00000289.jpg,8.0
../input/data/basketball/00000509.jpg,2.0
../input/data/tennis/00000516.jpg,17.0
../input/data/formula1/00000501.jpg,8.0
../input/data/badminton/00000412.jpg,0.0
../input/data/volleyball/00000437.jpg,18.0
../input/data/shooting/00000462.jpg,14.0
../input/data/football/00000663.jpg,7.0
../input/data/football/00000332.jpg,7.0
../input/data/ice_hockey/00000419.jpg,11.0
../input/data/formula1/00000531.jpg,8.0
../input/data/gymnastics/00000561.jpg,9.0
../input/data/swimming/00000515.jpg,15.0
../input/data/swimming/00000187.png,15.0
../input/data/swimming/00000166.jpg,15.0
../input/data/swimming/00000445.jpg,15.0
../input/data/wwe/00000118.jpg,21.0
../input/data/hockey/00000137.jpg,10.0
../input/data/football/00000254.jpg,7.0
../input/data/hockey/00000070.jpg,10.0
../input/data/shooting/00000247.jpg,14.0
../input/data/tennis/00000617.jpg,17.0
../input/data/tennis/00000247.jpg,17.0
../input/data/motogp/00000614.jpg,13.0
../input/data/wwe/00000644.jpg,21.0
../input/data/tennis/00000595.jpg,17.0
../input/data/table_tennis/00000116.jpg,16.0
../input/data/wrestling/00000508.jpg,20.0
../input/data/wrestling/00000543.jpg,20.0
../input/data/swimming/00000661.jpg,15.0
../input/data/gymnastics/00000083.jpg,9.0
../input/data/badminton/00000847.jpg,0.0
../input/data/boxing/00000226.jpg,3.0
../input/data/swimming/00000464.jpg,15.0
../input/data/hockey/00000251.jpg,10.0
../input/data/kabaddi/00000259.jpg,12.0
../input/data/football/00000421.jpg,7.0
../input/data/football/00000459.jpg,7.0
../input/data/cricket/00000523.jpg,5.0
../input/data/baseball/00000410.jpg,1.0
../input/data/volleyball/00000668.jpg,18.0
../input/data/tennis/00000621.jpg,17.0
../input/data/wwe/00000261.jpg,21.0
../input/data/ice_hockey/00000582.jpg,11.0
../input/data/football/00000230.jpg,7.0
../input/data/swimming/00000062.jpg,15.0
../input/data/volleyball/00000234.jpg,18.0
../input/data/baseball/00000085.jpg,1.0
../input/data/baseball/00000270.jpg,1.0
../input/data/shooting/00000412.jpg,14.0
../input/data/chess/00000048.jpg,4.0
../input/data/baseball/00000171.jpg,1.0
../input/data/badminton/00000218.jpg,0.0
../input/data/baseball/00000752.jpg,1.0
../input/data/gymnastics/00000032.png,9.0
../input/data/kabaddi/00000015.jpg,12.0
../input/data/hockey/00000515.jpg,10.0
../input/data/boxing/00000046.PNG,3.0
../input/data/basketball/00000386.jpg,2.0
../input/data/cricket/00000553.jpg,5.0
../input/data/weight_lifting/00000090.jpg,19.0
../input/data/motogp/00000669.jpg,13.0
../input/data/wwe/00000025.jpg,21.0
../input/data/boxing/00000156.jpg,3.0
../input/data/ice_hockey/00000182.jpg,11.0
../input/data/volleyball/00000267.jpg,18.0
../input/data/weight_lifting/00000138.jpg,19.0
../input/data/badminton/00000362.jpg,0.0
../input/data/table_tennis/00000304.jpg,16.0
../input/data/shooting/00000327.jpg,14.0
../input/data/gymnastics/00000689.jpg,9.0
../input/data/shooting/00000502.png,14.0
../input/data/baseball/00000251.jpg,1.0
../input/data/baseball/00000549.png,1.0
../input/data/table_tennis/00000547.jpg,16.0
../input/data/kabaddi/00000330.jpg,12.0
../input/data/boxing/00000004.jpg,3.0
../input/data/chess/00000488.png,4.0
../input/data/wwe/00000185.jpg,21.0
../input/data/gymnastics/00000775.jpg,9.0
../input/data/tennis/00000438.png,17.0
../input/data/hockey/00000432.jpg,10.0
../input/data/ice_hockey/00000348.jpg,11.0
../input/data/weight_lifting/00000237.jpg,19.0
../input/data/hockey/00000343.jpg,10.0
../input/data/cricket/00000149.JPG,5.0
../input/data/football/00000064.jpg,7.0
../input/data/ice_hockey/00000015.jpg,11.0
../input/data/wwe/00000626.jpg,21.0
../input/data/shooting/00000174.jpg,14.0
../input/data/volleyball/00000300.JPG,18.0
../input/data/football/00000377.jpg,7.0
../input/data/boxing/00000212.jpg,3.0
../input/data/badminton/00000927.jpg,0.0
../input/data/table_tennis/00000237.jpg,16.0
../input/data/weight_lifting/00000388.jpg,19.0
../input/data/motogp/00000394.jpg,13.0
../input/data/weight_lifting/00000009.jpg,19.0
../input/data/chess/00000373.jpg,4.0
../input/data/ice_hockey/00000701.jpg,11.0
../input/data/shooting/00000198.jpg,14.0
../input/data/boxing/00000448.jpg,3.0
../input/data/wrestling/00000106.jpg,20.0
../input/data/badminton/00000976.jpg,0.0
../input/data/motogp/00000118.jpg,13.0
../input/data/gymnastics/00000654.jpg,9.0
../input/data/tennis/00000089.jpg,17.0
../input/data/cricket/00000391.jpg,5.0
../input/data/formula1/00000030.jpg,8.0
../input/data/chess/00000391.jpg,4.0
../input/data/table_tennis/00000566.jpg,16.0
../input/data/hockey/00000301.jpg,10.0
../input/data/hockey/00000210.jpg,10.0
../input/data/wrestling/00000239.jpg,20.0
../input/data/football/00000075.jpg,7.0
../input/data/cricket/00000655.jpg,5.0
../input/data/volleyball/00000556.jpg,18.0
../input/data/motogp/00000250.jpg,13.0
../input/data/badminton/00000297.jpg,0.0
../input/data/chess/00000312.jpg,4.0
../input/data/motogp/00000265.png,13.0
../input/data/volleyball/00000494.jpg,18.0
../input/data/tennis/00000731.jpg,17.0
../input/data/table_tennis/00000146.jpg,16.0
../input/data/baseball/00000213.JPG,1.0
../input/data/basketball/00000469.jpg,2.0
../input/data/boxing/00000644.jpg,3.0
../input/data/wwe/00000145.jpg,21.0
../input/data/fencing/00000159.jpg,6.0
../input/data/weight_lifting/00000575.jpg,19.0
../input/data/motogp/00000616.jpg,13.0
../input/data/swimming/00000210.png,15.0
../input/data/gymnastics/00000018.jpg,9.0
../input/data/boxing/00000472.jpg,3.0
../input/data/motogp/00000023.jpg,13.0
../input/data/shooting/00000396.jpg,14.0
../input/data/fencing/00000403.jpg,6.0
../input/data/kabaddi/00000063.jpg,12.0
../input/data/kabaddi/00000349.jpg,12.0
../input/data/wrestling/00000656.jpg,20.0
../input/data/badminton/00000017.jpg,0.0
../input/data/ice_hockey/00000148.jpg,11.0
../input/data/wwe/00000443.jpg,21.0
../input/data/gymnastics/00000625.jpg,9.0
../input/data/chess/00000358.jpg,4.0
../input/data/football/00000551.JPG,7.0
../input/data/tennis/00000158.jpg,17.0
../input/data/table_tennis/00000602.jpg,16.0
../input/data/ice_hockey/00000019.jpg,11.0
../input/data/formula1/00000504.jpg,8.0
../input/data/shooting/00000451.jpg,14.0
../input/data/shooting/00000453.jpg,14.0
../input/data/fencing/00000055.jpg,6.0
../input/data/kabaddi/00000432.jpg,12.0
../input/data/formula1/00000346.jpg,8.0
../input/data/weight_lifting/00000502.jpg,19.0
../input/data/gymnastics/00000477.jpg,9.0
../input/data/wwe/00000011.jpg,21.0
../input/data/motogp/00000600.jpg,13.0
../input/data/fencing/00000164.jpg,6.0
../input/data/baseball/00000593.jpg,1.0
../input/data/basketball/00000268.jpg,2.0
../input/data/fencing/00000115.jpg,6.0
../input/data/gymnastics/00000583.jpg,9.0
../input/data/chess/00000217.jpg,4.0
../input/data/tennis/00000471.jpg,17.0
../input/data/cricket/00000395.jpg,5.0
../input/data/gymnastics/00000474.jpg,9.0
../input/data/motogp/00000403.jpg,13.0
../input/data/chess/00000463.jpg,4.0
../input/data/motogp/00000632.jpg,13.0
../input/data/fencing/00000515.jpg,6.0
../input/data/badminton/00000734.jpg,0.0
../input/data/tennis/00000708.jpg,17.0
../input/data/wwe/00000490.jpg,21.0
../input/data/formula1/00000354.jpg,8.0
../input/data/swimming/00000536.jpg,15.0
../input/data/ice_hockey/00000499.jpg,11.0
../input/data/gymnastics/00000113.png,9.0
../input/data/football/00000031.JPG,7.0
../input/data/weight_lifting/00000011.jpg,19.0
../input/data/chess/00000324.jpg,4.0
../input/data/formula1/00000144.jpg,8.0
../input/data/motogp/00000152.jpg,13.0
../input/data/ice_hockey/00000186.png,11.0
../input/data/kabaddi/00000469.jpg,12.0
../input/data/cricket/00000132.jpg,5.0
../input/data/kabaddi/00000408.jpg,12.0
../input/data/table_tennis/00000277.jpg,16.0
../input/data/football/00000124.jpg,7.0
../input/data/ice_hockey/00000498.jpg,11.0
../input/data/swimming/00000724.jpg,15.0
../input/data/swimming/00000642.jpg,15.0
../input/data/basketball/00000304.jpg,2.0
../input/data/cricket/00000256.jpg,5.0
../input/data/wrestling/00000369.jpg,20.0
../input/data/football/00000015.jpg,7.0
../input/data/badminton/00000276.jpg,0.0
../input/data/baseball/00000150.jpg,1.0
../input/data/wrestling/00000200.jpg,20.0
../input/data/badminton/00000896.jpg,0.0
../input/data/weight_lifting/00000204.jpg,19.0
../input/data/boxing/00000456.jpg,3.0
../input/data/weight_lifting/00000051.jpg,19.0
../input/data/motogp/00000336.jpg,13.0
../input/data/fencing/00000276.jpg,6.0
../input/data/table_tennis/00000470.jpg,16.0
../input/data/baseball/00000578.jpg,1.0
../input/data/volleyball/00000676.jpg,18.0
../input/data/baseball/00000144.jpg,1.0
../input/data/wrestling/00000453.jpg,20.0
../input/data/motogp/00000535.jpg,13.0
../input/data/baseball/00000007.jpg,1.0
../input/data/fencing/00000419.jpg,6.0
../input/data/gymnastics/00000414.jpg,9.0
../input/data/badminton/00000410.jpg,0.0
../input/data/motogp/00000224.jpg,13.0
../input/data/table_tennis/00000576.jpg,16.0
../input/data/football/00000052.jpg,7.0
../input/data/wwe/00000433.jpg,21.0
../input/data/tennis/00000380.JPG,17.0
../input/data/badminton/00000691.png,0.0
../input/data/gymnastics/00000323.jpg,9.0
../input/data/formula1/00000690.jpg,8.0
../input/data/chess/00000309.jpg,4.0
../input/data/wrestling/00000344.jpg,20.0
../input/data/chess/00000066.jpg,4.0
../input/data/football/00000741.JPG,7.0
../input/data/gymnastics/00000290.jpg,9.0
../input/data/chess/00000412.jpg,4.0
../input/data/tennis/00000578.jpg,17.0
../input/data/formula1/00000723.jpg,8.0
../input/data/badminton/00000526.JPG,0.0
../input/data/football/00000485.png,7.0
../input/data/chess/00000045.jpg,4.0
../input/data/formula1/00000262.jpg,8.0
../input/data/baseball/00000322.jpg,1.0
../input/data/swimming/00000177.jpg,15.0
../input/data/hockey/00000595.jpg,10.0
../input/data/volleyball/00000209.jpg,18.0
../input/data/tennis/00000711.jpg,17.0
../input/data/chess/00000351.jpg,4.0
../input/data/baseball/00000722.jpg,1.0
../input/data/baseball/00000242.jpg,1.0
../input/data/tennis/00000014.jpg,17.0
../input/data/tennis/00000170.jpg,17.0
../input/data/fencing/00000275.jpg,6.0
../input/data/formula1/00000078.jpg,8.0
../input/data/motogp/00000271.jpg,13.0
../input/data/tennis/00000288.JPG,17.0
../input/data/badminton/00000105.jpg,0.0
../input/data/wrestling/00000163.jpg,20.0
../input/data/hockey/00000153.jpg,10.0
../input/data/baseball/00000689.png,1.0
../input/data/kabaddi/00000058.jpg,12.0
../input/data/wwe/00000234.jpg,21.0
../input/data/gymnastics/00000338.jpg,9.0
../input/data/boxing/00000675.jpg,3.0
../input/data/fencing/00000487.jpg,6.0
../input/data/badminton/00000336.jpg,0.0
../input/data/tennis/00000318.png,17.0
../input/data/baseball/00000434.jpg,1.0
../input/data/cricket/00000650.jpg,5.0
../input/data/baseball/00000558.jpg,1.0
../input/data/baseball/00000315.jpg,1.0
../input/data/baseball/00000231.jpg,1.0
../input/data/motogp/00000062.jpg,13.0
../input/data/formula1/00000028.jpg,8.0
../input/data/formula1/00000591.jpg,8.0
../input/data/volleyball/00000177.jpg,18.0
../input/data/cricket/00000206.jpg,5.0
../input/data/boxing/00000377.jpg,3.0
../input/data/cricket/00000723.jpg,5.0
../input/data/ice_hockey/00000200.jpg,11.0
../input/data/ice_hockey/00000016.jpg,11.0
../input/data/basketball/00000259.jpg,2.0
../input/data/gymnastics/00000010.jpg,9.0
../input/data/ice_hockey/00000706.jpg,11.0
../input/data/badminton/00000329.jpg,0.0
../input/data/motogp/00000119.jpg,13.0
../input/data/fencing/00000357.jpg,6.0
../input/data/fencing/00000205.jpg,6.0
../input/data/swimming/00000228.jpg,15.0
../input/data/motogp/00000191.jpg,13.0
../input/data/cricket/00000163.jpg,5.0
../input/data/formula1/00000069.jpg,8.0
../input/data/swimming/00000516.jpg,15.0
../input/data/wrestling/00000397.jpg,20.0
../input/data/cricket/00000754.jpg,5.0
../input/data/wrestling/00000083.jpg,20.0
../input/data/swimming/00000384.jpg,15.0
../input/data/ice_hockey/00000033.jpg,11.0
../input/data/ice_hockey/00000384.jpg,11.0
../input/data/table_tennis/00000534.jpg,16.0
../input/data/wwe/00000057.jpg,21.0
../input/data/weight_lifting/00000402.jpg,19.0
../input/data/motogp/00000164.jpg,13.0
../input/data/formula1/00000231.jpg,8.0
../input/data/fencing/00000565.jpg,6.0
../input/data/formula1/00000198.jpg,8.0
../input/data/cricket/00000182.jpg,5.0
../input/data/wrestling/00000458.jpg,20.0
../input/data/basketball/00000112.jpg,2.0
../input/data/table_tennis/00000190.jpg,16.0
../input/data/swimming/00000144.jpg,15.0
../input/data/formula1/00000712.jpg,8.0
../input/data/wwe/00000332.png,21.0
../input/data/formula1/00000206.jpg,8.0
../input/data/badminton/00000822.jpg,0.0
../input/data/badminton/00000654.jpg,0.0
../input/data/baseball/00000591.jpg,1.0
../input/data/table_tennis/00000306.jpg,16.0
../input/data/ice_hockey/00000316.jpg,11.0
../input/data/volleyball/00000502.jpg,18.0
../input/data/boxing/00000530.jpg,3.0
../input/data/shooting/00000149.jpg,14.0
../input/data/swimming/00000669.jpg,15.0
../input/data/shooting/00000123.jpg,14.0
../input/data/shooting/00000271.jpg,14.0
../input/data/motogp/00000526.jpg,13.0
../input/data/football/00000854.jpg,7.0
../input/data/hockey/00000386.jpg,10.0
../input/data/shooting/00000401.jpg,14.0
../input/data/volleyball/00000001.jpg,18.0
../input/data/wwe/00000507.jpg,21.0
../input/data/kabaddi/00000206.jpg,12.0
../input/data/cricket/00000491.jpg,5.0
../input/data/boxing/00000648.jpg,3.0
../input/data/basketball/00000433.jpg,2.0
../input/data/chess/00000425.jpg,4.0
../input/data/wwe/00000485.jpg,21.0
../input/data/kabaddi/00000126.jpg,12.0
../input/data/baseball/00000394.jpg,1.0
../input/data/wrestling/00000423.jpg,20.0
../input/data/hockey/00000209.jpg,10.0
../input/data/swimming/00000261.jpg,15.0
../input/data/wrestling/00000107.jpg,20.0
../input/data/motogp/00000360.jpg,13.0
../input/data/wrestling/00000103.jpg,20.0
../input/data/wwe/00000349.jpg,21.0
../input/data/volleyball/00000060.jpg,18.0
../input/data/hockey/00000243.jpg,10.0
../input/data/wwe/00000448.jpg,21.0
../input/data/kabaddi/00000170.jpg,12.0
../input/data/wrestling/00000171.jpg,20.0
../input/data/basketball/00000155.jpg,2.0
../input/data/badminton/00000535.jpg,0.0
../input/data/table_tennis/00000318.jpg,16.0
../input/data/football/00000587.jpg,7.0
../input/data/gymnastics/00000254.jpg,9.0
../input/data/gymnastics/00000643.jpg,9.0
../input/data/table_tennis/00000201.jpg,16.0
../input/data/basketball/00000318.jpg,2.0
../input/data/formula1/00000185.jpg,8.0
../input/data/weight_lifting/00000218.jpg,19.0
../input/data/ice_hockey/00000751.jpg,11.0
../input/data/badminton/00000586.jpg,0.0
../input/data/table_tennis/00000060.jpg,16.0
../input/data/basketball/00000032.jpg,2.0
../input/data/boxing/00000476.jpg,3.0
../input/data/motogp/00000241.jpg,13.0
../input/data/wrestling/00000253.JPG,20.0
../input/data/weight_lifting/00000438.jpg,19.0
../input/data/boxing/00000670.jpg,3.0
../input/data/table_tennis/00000684.jpg,16.0
../input/data/baseball/00000728.jpg,1.0
../input/data/ice_hockey/00000127.jpg,11.0
../input/data/football/00000617.jpg,7.0
../input/data/baseball/00000656.jpg,1.0
../input/data/swimming/00000671.jpg,15.0
../input/data/hockey/00000533.jpg,10.0
../input/data/gymnastics/00000369.jpg,9.0
../input/data/gymnastics/00000723.jpg,9.0
../input/data/weight_lifting/00000332.jpg,19.0
../input/data/volleyball/00000257.JPG,18.0
../input/data/ice_hockey/00000219.jpg,11.0
../input/data/motogp/00000318.jpg,13.0
../input/data/table_tennis/00000281.jpg,16.0
../input/data/baseball/00000312.jpg,1.0
../input/data/swimming/00000301.png,15.0
../input/data/football/00000035.jpg,7.0
../input/data/wrestling/00000323.jpg,20.0
../input/data/formula1/00000461.jpg,8.0
../input/data/badminton/00000194.jpg,0.0
../input/data/hockey/00000392.jpg,10.0
../input/data/ice_hockey/00000619.jpg,11.0
../input/data/tennis/00000241.JPG,17.0
../input/data/weight_lifting/00000372.jpg,19.0
../input/data/motogp/00000130.jpg,13.0
../input/data/wrestling/00000224.jpg,20.0
../input/data/tennis/00000713.jpg,17.0
../input/data/volleyball/00000227.jpg,18.0
../input/data/baseball/00000495.jpg,1.0
../input/data/shooting/00000137.jpg,14.0
../input/data/volleyball/00000236.jpg,18.0
../input/data/badminton/00000954.jpg,0.0
../input/data/formula1/00000684.jpg,8.0
../input/data/chess/00000221.jpg,4.0
../input/data/volleyball/00000554.jpg,18.0
../input/data/baseball/00000065.JPG,1.0
../input/data/baseball/00000675.jpg,1.0
../input/data/chess/00000144.jpg,4.0
../input/data/table_tennis/00000396.jpg,16.0
../input/data/chess/00000034.png,4.0
../input/data/badminton/00000208.jpg,0.0
../input/data/boxing/00000312.jpg,3.0
../input/data/wwe/00000090.jpg,21.0
../input/data/football/00000168.jpg,7.0
../input/data/motogp/00000134.jpg,13.0
../input/data/gymnastics/00000713.jpg,9.0
../input/data/hockey/00000311.jpg,10.0
../input/data/shooting/00000226.jpg,14.0
../input/data/ice_hockey/00000638.jpg,11.0
../input/data/hockey/00000508.jpg,10.0
../input/data/baseball/00000511.jpg,1.0
../input/data/motogp/00000333.jpg,13.0
../input/data/motogp/00000143.jpg,13.0
../input/data/basketball/00000181.png,2.0
../input/data/volleyball/00000055.jpg,18.0
../input/data/volleyball/00000027.JPG,18.0
../input/data/wwe/00000536.jpg,21.0
../input/data/volleyball/00000760.jpg,18.0
../input/data/gymnastics/00000442.jpg,9.0
../input/data/ice_hockey/00000634.jpg,11.0
../input/data/swimming/00000621.jpg,15.0
../input/data/tennis/00000043.jpg,17.0
../input/data/badminton/00000482.jpg,0.0
../input/data/baseball/00000532.jpg,1.0
../input/data/baseball/00000409.jpg,1.0
../input/data/shooting/00000435.jpg,14.0
../input/data/basketball/00000195.jpg,2.0
../input/data/gymnastics/00000006.jpg,9.0
../input/data/basketball/00000325.jpg,2.0
../input/data/hockey/00000238.jpg,10.0
../input/data/badminton/00000804.jpg,0.0
../input/data/football/00000131.jpg,7.0
../input/data/ice_hockey/00000191.jpg,11.0
../input/data/swimming/00000139.jpg,15.0
../input/data/wwe/00000722.jpg,21.0
../input/data/ice_hockey/00000548.jpg,11.0
../input/data/kabaddi/00000336.jpg,12.0
../input/data/fencing/00000089.jpg,6.0
../input/data/cricket/00000449.jpg,5.0
../input/data/swimming/00000108.jpg,15.0
../input/data/volleyball/00000585.jpg,18.0
../input/data/weight_lifting/00000532.jpg,19.0
../input/data/gymnastics/00000598.jpg,9.0
../input/data/boxing/00000337.jpg,3.0
../input/data/hockey/00000215.jpg,10.0
../input/data/basketball/00000516.jpg,2.0
../input/data/formula1/00000524.png,8.0
../input/data/volleyball/00000492.jpg,18.0
../input/data/chess/00000051.jpg,4.0
../input/data/motogp/00000548.jpg,13.0
../input/data/kabaddi/00000075.jpg,12.0
../input/data/shooting/00000583.jpg,14.0
../input/data/chess/00000275.jpg,4.0
../input/data/wrestling/00000207.jpg,20.0
../input/data/swimming/00000504.JPG,15.0
../input/data/kabaddi/00000168.jpg,12.0
../input/data/wrestling/00000621.jpg,20.0
../input/data/table_tennis/00000062.jpg,16.0
../input/data/tennis/00000316.jpg,17.0
../input/data/baseball/00000756.jpg,1.0
../input/data/tennis/00000674.jpg,17.0
../input/data/weight_lifting/00000273.JPG,19.0
../input/data/badminton/00000982.jpg,0.0
../input/data/gymnastics/00000229.png,9.0
../input/data/table_tennis/00000742.jpg,16.0
../input/data/wrestling/00000479.jpg,20.0
../input/data/motogp/00000275.jpg,13.0
../input/data/boxing/00000742.jpg,3.0
../input/data/boxing/00000622.jpg,3.0
../input/data/tennis/00000367.JPG,17.0
../input/data/fencing/00000359.jpg,6.0
../input/data/wwe/00000595.jpg,21.0
../input/data/motogp/00000277.jpg,13.0
../input/data/wrestling/00000090.jpg,20.0
../input/data/basketball/00000261.jpg,2.0
../input/data/football/00000402.png,7.0
../input/data/weight_lifting/00000601.jpg,19.0
../input/data/ice_hockey/00000018.jpg,11.0
../input/data/kabaddi/00000229.jpg,12.0
../input/data/kabaddi/00000225.JPG,12.0
../input/data/motogp/00000413.jpg,13.0
../input/data/baseball/00000053.jpg,1.0
../input/data/volleyball/00000559.jpg,18.0
../input/data/tennis/00000569.jpg,17.0
../input/data/badminton/00000309.jpg,0.0
../input/data/motogp/00000040.jpg,13.0
../input/data/table_tennis/00000696.jpg,16.0
../input/data/badminton/00000004.jpg,0.0
../input/data/ice_hockey/00000495.jpg,11.0
../input/data/boxing/00000116.jpg,3.0
../input/data/chess/00000405.jpg,4.0
../input/data/tennis/00000307.jpg,17.0
../input/data/chess/00000115.jpg,4.0
../input/data/gymnastics/00000401.jpg,9.0
../input/data/gymnastics/00000112.jpg,9.0
../input/data/cricket/00000296.jpg,5.0
../input/data/table_tennis/00000385.jpg,16.0
../input/data/badminton/00000374.jpg,0.0
../input/data/chess/00000342.jpg,4.0
../input/data/volleyball/00000047.jpg,18.0
../input/data/tennis/00000501.JPG,17.0
../input/data/ice_hockey/00000133.jpg,11.0
../input/data/volleyball/00000565.jpg,18.0
../input/data/football/00000538.jpg,7.0
../input/data/table_tennis/00000494.jpg,16.0
../input/data/wwe/00000314.jpg,21.0
../input/data/football/00000291.jpg,7.0
../input/data/badminton/00000325.jpg,0.0
../input/data/baseball/00000375.jpg,1.0
../input/data/ice_hockey/00000570.jpg,11.0
../input/data/football/00000564.JPG,7.0
../input/data/cricket/00000159.jpg,5.0
../input/data/kabaddi/00000066.jpg,12.0
../input/data/boxing/00000539.jpg,3.0
../input/data/weight_lifting/00000545.JPG,19.0
../input/data/motogp/00000295.jpg,13.0
../input/data/motogp/00000213.jpg,13.0
../input/data/shooting/00000097.png,14.0
../input/data/boxing/00000208.jpg,3.0
../input/data/kabaddi/00000345.jpg,12.0
../input/data/gymnastics/00000200.jpg,9.0
../input/data/badminton/00000582.jpg,0.0
../input/data/table_tennis/00000215.jpg,16.0
../input/data/baseball/00000271.jpg,1.0
../input/data/ice_hockey/00000526.jpg,11.0
../input/data/weight_lifting/00000463.jpg,19.0
../input/data/tennis/00000669.jpg,17.0
../input/data/volleyball/00000658.JPG,18.0
../input/data/chess/00000461.jpg,4.0
../input/data/gymnastics/00000751.jpg,9.0
../input/data/football/00000539.jpg,7.0
../input/data/fencing/00000402.jpg,6.0
../input/data/badminton/00000154.jpg,0.0
../input/data/basketball/00000270.jpg,2.0
../input/data/swimming/00000623.jpg,15.0
../input/data/badminton/00000272.jpg,0.0
../input/data/cricket/00000510.jpg,5.0
../input/data/baseball/00000429.jpg,1.0
../input/data/boxing/00000141.jpg,3.0
../input/data/football/00000381.jpg,7.0
../input/data/table_tennis/00000359.jpg,16.0
